"TermTested","TermRostered","DistrictName","SchoolName","Teacher","ClassName","Subject","Course","ASGType","NormsReferenceData","GrowthComparisonPeriod","WIStartTerm","WIEndTerm","OptionalGroupingCategory","OptionGroupingGroup","StudentID","StudentLastName","StudentFirstName","StudentMiddleInitial","StudentGrade","TestDate","StartRIT","StartRITSEM","StartPercentile","StartPercentileSE","StartTestDuration","EndTestDate","EndRIT","EndRITSEM","EndPercentile","EndPercentileSE","EndTestDuration","ProjectedRIT","ProjectedGrowth","ObservedGrowth","ObservedGrowthSE","GrowthIndex","MetGrowthProjection?","ConditionalGrowthIndex","ConditionalGrowthPercentile","PercentageofStudentswhoMetorExceededtheirProjectedRIT","PercentageofProjectedGrowthMet","CountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","CountofStudentswhoMetorExceededtheirProjectedGrowth","MedianConditionalGrowthPercentile","OptionalGroupingPercentageofStudentswhoMetorExceededtheirProjectedRIT","OptionalGroupingOverallPercentageofProjectedRITMet","OptionalGroupingCountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","OptionalGroupingCountofStudentswhoMetorExceededtheirProjectedGrowth","OptionalGroupingMedianConditionalGrowthPercentile","StartGrowthandAchievement","EndGrowthandAchievement","ConditionalGrowthPercentileAxis","AchievementPercentileAxis"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2567486445","CHENG","Kevin","H","4","9/13/","203","3.31","14","3.4","108","5/10/","210","3.4","32","7.7","97","210.00","7","7","5.1","0","Yes*","0.0","50","73.8","159.7","18","13","60","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2586140729","CLARK","Derek","R","4","9/6/","225","3.48","82","4.3","119","5/10/","235","3.23","97","2.2","103","231.00","6","10","5.4","4","Yes*","0.74","65","62.6","82.3","17","11","48","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2589193333","CLARK","Mike","J","4","9/7/","217","3.38","57","8.3","38","5/17/","227","3.47","86","3.6","92","222.00","5","10","4.9","5","Yes","1.02","70","63.1","171.0","21","13","36","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2539917031","DING","Luna","S","4","9/3/","210","3.44","32","7.4","53","5/12/","211","3.45","36","4.1","34","215.00","5","1","5.1","-4","No","-0.78","34","55.5","98.6","17","9","60","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2590444404","JIANG","Albert","C","4","9/11/","207","3.21","23","5.6","38","5/9/","213","3.23","43","4.7","111","209.00","2","6","5.2","4","Yes","0.77","65","53.7","148.5","16","9","69","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2545341684","KANG","Tyler","M","4","9/11/","215","3.42","50","6.2","101","5/15/","214","3.29","46","4.2","60","220.00","5","-1","5.5","-6","No","-1.09","28","52.3","174.6","21","11","37","","","","","","Low-G/High-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2589268452","KANG","George","N","4","9/13/","216","3.39","54","7.8","115","5/19/","220","3.34","68","8.8","61","220.00","4","4","5.3","0","Yes","0.0","50","49.0","192.1","21","10","49","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2575211190","KING","Charlotte","Y","4","9/15/","210","3.33","32","4.9","48","5/15/","217","3.29","57","6.3","40","217.00","7","7","5.0","0","Yes*","0.0","50","46.4","131.1","22","10","51","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2579060560","LUO","Monica","F","4","9/3/","206","3.35","21","6.1","44","5/13/","208","3.5","26","5.3","31","211.00","5","2","4.2","-3","No","-0.71","36","60.6","145.3","19","12","67","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2592414513","MARTIN","Derek","E","4","9/12/","242","3.49","99","1.4","98","5/11/","245","3.4","99","2.0","33","251.00","9","3","5.5","-6","No","-1.09","28","58.7","86.9","17","10","37","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2586972056","MARTIN","Alex","B","4","9/4/","216","3.43","54","5.2","115","5/2/","214","3.49","46","4.9","49","222.00","6","-2","4.1","-8","No*","-1.95","11","58.3","117.1","15","9","61","","","","","","Low-G/High-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2558486337","MOORE","Nicole","B","4","9/1/","229","3.41","90","2.6","105","5/12/","246","3.45","99","1.4","82","239.00","10","17","4.5","7","Yes","1.56","81","59.0","163.7","17","10","59","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2587926229","REN","Charlotte","E","4","","","","","","","5/3/","231","3.37","93","3.6","74","","","","","","","","","53.4","127.1","17","9","46","","","","","","","High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2565132193","SONG","Max","W","4","9/13/","232","3.25","94","3.5","91","5/18/","230","3.41","91","3.7","37","236.00","4","-2","5.5","-6","No","-1.09","28","66.3","92.6","18","12","54","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2589134873","TAYLOR","Cathy","T","4","9/3/","226","3.44","84","6.8","116","5/16/","233","3.47","95","1.4","66","230.00","4","7","4.2","3","Yes","0.71","64","57.2","93.7","18","10","37","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2554322017","THOMAS","Noah","S","4","9/14/","228","3.31","88","2.7","87","5/19/","230","3.23","91","4.7","120","232.00","4","2","5.3","-2","No*","-0.38","42","54.5","89.4","20","11","71","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2554501625","WILSON","Rachel","M","4","9/10/","208","3.45","26","8.9","96","5/2/","203","3.36","14","4.3","108","211.00","3","-5","4.9","-8","No","-1.63","17","75.8","144.4","17","13","73","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2528790705","ZHOU","Eric","C","4","9/13/","211","3.29","36","8.6","70","5/10/","214","3.37","46","8.5","84","216.00","5","3","4.1","-2","No","-0.49","40","79.1","194.4","17","13","68","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2530073763","ANDERSON","Evan","W","4","9/12/","196","3.27","38","7.9","38","5/9/","197","3.45","42","4.3","74","203.00","7","1","4.5","-6","No","-1.33","23","76.4","165.9","21","16","63","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2574894729","CAO","Ella","S","4","9/8/","179","3.47","2","1.2","76","5/20/","187","3.4","12","2.4","68","185.00","6","8","4.7","2","Yes","0.43","59","65.7","131.5","23","15","64","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2567486445","CHENG","Kevin","H","4","9/4/","197","3.43","42","6.4","88","5/18/","213","3.4","92","3.1","73","205.00","8","16","5.5","8","Yes","1.45","79","68.9","182.7","22","15","65","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2586140729","CLARK","Derek","R","4","9/15/","207","3.31","79","6.4","42","5/4/","223","3.38","99","1.8","111","216.00","9","16","4.4","7","Yes","1.59","82","67.2","165.9","20","13","67","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2589193333","CLARK","Mike","J","4","","","","","","","5/1/","210","3.25","86","3.7","31","","","","","","","","","71.3","116.1","20","14","38","","","","","","","High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2539917031","DING","Luna","S","4","9/10/","209","3.23","84","4.3","101","5/7/","223","3.47","99","2.2","85","215.00","6","14","4.0","8","Yes","2.0","90","59.8","94.5","20","12","43","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2590444404","JIANG","Albert","C","4","9/4/","201","3.24","58","5.0","34","5/9/","212","3.28","90","3.1","36","205.00","4","11","4.2","7","Yes","1.67","83","59.5","168.6","16","10","65","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2545341684","KANG","Tyler","M","4","9/8/","223","3.45","99","1.2","48","5/11/","229","3.43","99","1.7","73","229.00","6","6","5.1","0","Yes*","0.0","50","73.3","90.1","15","11","53","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2589268452","KANG","George","N","4","9/14/","188","3.48","14","2.3","98","5/17/","186","3.33","10","3.5","76","199.00","11","-2","4.7","-13","No*","-2.77","1","47.2","143.2","16","8","74","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2575211190","KING","Charlotte","Y","4","9/4/","211","3.24","88","3.2","42","5/9/","207","3.3","79","8.7","43","214.00","3","-4","4.4","-7","No*","-1.59","18","63.1","99.2","21","13","35","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2579060560","LUO","Monica","F","4","9/12/","190","3.24","18","6.8","58","5/16/","193","3.49","27","7.5","113","196.00","6","3","4.1","-3","No*","-0.73","35","59.1","159.2","22","13","65","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2592414513","MARTIN","Derek","E","4","9/6/","177","3.31","1","2.4","50","5/12/","193","3.35","27","8.8","42","185.00","8","16","5.1","8","Yes*","1.57","81","68.3","139.7","18","12","73","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2586972056","MARTIN","Alex","B","4","9/15/","221","3.29","99","1.5","114","5/15/","229","3.47","99","2.4","39","230.00","9","8","4.6","-1","No*","-0.22","46","56.1","99.6","25","14","56","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2558486337","MOORE","Nicole","B","4","9/3/","195","3.39","34","8.9","103","5/13/","189","3.49","16","8.0","98","199.00","4","-6","4.8","-10","No*","-2.08","8","64.3","103.2","23","15","60","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2587926229","REN","Charlotte","E","4","9/11/","202","3.23","62","7.4","52","5/4/","211","3.49","88","3.5","98","207.00","5","9","4.4","4","Yes","0.91","68","52.6","107.1","17","9","62","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2565132193","SONG","Max","W","4","9/3/","205","3.39","73","4.7","49","5/1/","220","3.2","98","1.6","108","212.00","7","15","5.1","8","Yes*","1.57","81","53.7","132.7","17","9","65","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2589134873","TAYLOR","Cathy","T","4","9/4/","183","3.23","5","2.4","39","5/10/","189","3.39","16","8.3","47","187.00","4","6","4.4","2","Yes","0.45","59","61.2","88.5","19","12","39","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2554322017","THOMAS","Noah","S","4","9/7/","202","3.39","62","6.4","98","5/16/","195","3.38","34","7.6","100","208.00","6","-7","4.9","-13","No*","-2.65","1","72.2","87.4","17","12","72","","","","","","Low-G/High-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2554501625","WILSON","Rachel","M","4","9/5/","182","3.33","4","2.1","85","5/1/","192","3.45","24","4.2","82","189.00","7","10","5.2","3","Yes*","0.58","62","77.7","95.7","23","18","48","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4G","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2528790705","ZHOU","Eric","C","4","9/10/","193","3.23","27","7.1","84","5/15/","203","3.34","66","4.9","80","199.00","6","10","5.2","4","Yes*","0.77","65","62.2","100.1","25","16","35","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4P","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2510954835","CHEN","Oliver","N","4","9/7/","204","3.23","27","4.3","93","5/17/","212","3.47","58","4.0","61","212.00","8","8","5.4","0","Yes","0.0","50","76.6","92.9","19","15","60","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4P","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2584102271","FAN","Melody","U","4","9/10/","202","3.36","21","6.8","41","5/11/","198","3.3","12","3.5","104","207.00","5","-4","5.4","-9","No*","-1.67","17","66.5","122.5","21","14","37","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Jenkins, Thomas","G4P","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2518600733","FAN","Stephanie","C","4","9/2/","197","3.41","10","3.3","91","5/12/","190","3.47","2","1.4","110","203.00","6","-7","4.4","-13","No","-2.95","1","47.2","123.1","20","9","39","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
